insertId,"'labels.""compute.googleapis.com/resource_id""","'labels.""compute.googleapis.com/resource_name""","'labels.""log.file.name""","'labels.""ml.googleapis.com/endpoint""","'labels.""ml.googleapis.com/job_id""","'labels.""ml.googleapis.com/job_state""","'labels.""ml.googleapis.com/task_name""",logName,receiveLocation,receiveTimestamp,resource.labels.job_id,resource.labels.project_id,resource.labels.task_name,resource.type,severity,textPayload,timestamp
Training:  57%|█████▋    | 567/995 [12:11<09:08,  1.28s/it, loss=2.5894, top1=0.2814, top5=0.4108]
Training:  57%|█████▋    | 568/995 [12:11<09:09,  1.29s/it, loss=2.5894, top1=0.2814, top5=0.4108]
Training:  57%|█████▋    | 568/995 [12:12<09:09,  1.29s/it, loss=2.1947, top1=0.2819, top5=0.4116]
Training:  57%|█████▋    | 569/995 [12:12<09:06,  1.28s/it, loss=2.1947, top1=0.2819, top5=0.4116]
Training:  57%|█████▋    | 569/995 [12:13<09:06,  1.28s/it, loss=2.3003, top1=0.2825, top5=0.4123]
Training:  57%|█████▋    | 570/995 [12:13<09:05,  1.28s/it, loss=2.3003, top1=0.2825, top5=0.4123]
Training:  57%|█████▋    | 570/995 [12:15<09:05,  1.28s/it, loss=2.3522, top1=0.2829, top5=0.4131]
Training:  57%|█████▋    | 571/995 [12:15<09:04,  1.28s/it, loss=2.3522, top1=0.2829, top5=0.4131]
Training:  57%|█████▋    | 571/995 [12:16<09:04,  1.28s/it, loss=2.7429, top1=0.2834, top5=0.4137]
Training:  57%|█████▋    | 572/995 [12:16<09:03,  1.28s/it, loss=2.7429, top1=0.2834, top5=0.4137]
Training:  57%|█████▋    | 572/995 [12:17<09:03,  1.28s/it, loss=2.3649, top1=0.2838, top5=0.4144]
Training:  58%|█████▊    | 573/995 [12:17<09:01,  1.28s/it, loss=2.3649, top1=0.2838, top5=0.4144]
Training:  58%|█████▊    | 573/995 [12:18<09:01,  1.28s/it, loss=2.4601, top1=0.2843, top5=0.4151]
Training:  58%|█████▊    | 574/995 [12:18<08:59,  1.28s/it, loss=2.4601, top1=0.2843, top5=0.4151]
Training:  58%|█████▊    | 574/995 [12:20<08:59,  1.28s/it, loss=2.3270, top1=0.2848, top5=0.4159]
Training:  58%|█████▊    | 575/995 [12:20<08:58,  1.28s/it, loss=2.3270, top1=0.2848, top5=0.4159]
Training:  58%|█████▊    | 575/995 [12:21<08:58,  1.28s/it, loss=2.2729, top1=0.2853, top5=0.4166]
Training:  58%|█████▊    | 576/995 [12:21<08:57,  1.28s/it, loss=2.2729, top1=0.2853, top5=0.4166]
Training:  58%|█████▊    | 576/995 [12:22<08:57,  1.28s/it, loss=2.4096, top1=0.2857, top5=0.4173]
Training:  58%|█████▊    | 577/995 [12:22<08:57,  1.28s/it, loss=2.4096, top1=0.2857, top5=0.4173]
Training:  58%|█████▊    | 577/995 [12:24<08:57,  1.28s/it, loss=2.3934, top1=0.2862, top5=0.4180]
Training:  58%|█████▊    | 578/995 [12:24<08:55,  1.28s/it, loss=2.3934, top1=0.2862, top5=0.4180]
Training:  58%|█████▊    | 578/995 [12:25<08:55,  1.28s/it, loss=2.5916, top1=0.2867, top5=0.4187]
Training:  58%|█████▊    | 579/995 [12:25<08:54,  1.28s/it, loss=2.5916, top1=0.2867, top5=0.4187]
Training:  58%|█████▊    | 579/995 [12:26<08:54,  1.28s/it, loss=2.5445, top1=0.2871, top5=0.4194]
Training:  58%|█████▊    | 580/995 [12:26<08:53,  1.28s/it, loss=2.5445, top1=0.2871, top5=0.4194]
Training:  58%|█████▊    | 580/995 [12:27<08:53,  1.28s/it, loss=2.4210, top1=0.2876, top5=0.4201]
Training:  58%|█████▊    | 581/995 [12:27<08:52,  1.29s/it, loss=2.4210, top1=0.2876, top5=0.4201]
Training:  58%|█████▊    | 581/995 [12:29<08:52,  1.29s/it, loss=2.7000, top1=0.2880, top5=0.4207]
Training:  58%|█████▊    | 582/995 [12:29<08:51,  1.29s/it, loss=2.7000, top1=0.2880, top5=0.4207]
Training:  58%|█████▊    | 582/995 [12:30<08:51,  1.29s/it, loss=2.4122, top1=0.2885, top5=0.4214]
Training:  59%|█████▊    | 583/995 [12:30<08:49,  1.29s/it, loss=2.4122, top1=0.2885, top5=0.4214]
Training:  59%|█████▊    | 583/995 [12:31<08:49,  1.29s/it, loss=2.7519, top1=0.2889, top5=0.4220]
Training:  59%|█████▊    | 584/995 [12:31<08:48,  1.29s/it, loss=2.7519, top1=0.2889, top5=0.4220]
Training:  59%|█████▊    | 584/995 [12:33<08:48,  1.29s/it, loss=2.5118, top1=0.2894, top5=0.4227]
Training:  59%|█████▉    | 585/995 [12:33<08:46,  1.29s/it, loss=2.5118, top1=0.2894, top5=0.4227]
Training:  59%|█████▉    | 585/995 [12:34<08:46,  1.29s/it, loss=2.4568, top1=0.2899, top5=0.4234]
Training:  59%|█████▉    | 586/995 [12:34<08:45,  1.28s/it, loss=2.4568, top1=0.2899, top5=0.4234]
Training:  59%|█████▉    | 586/995 [12:35<08:45,  1.28s/it, loss=2.2932, top1=0.2904, top5=0.4241]
Training:  59%|█████▉    | 587/995 [12:35<08:48,  1.30s/it, loss=2.2932, top1=0.2904, top5=0.4241]
Training:  59%|█████▉    | 587/995 [12:37<08:48,  1.30s/it, loss=2.4759, top1=0.2908, top5=0.4249]
Training:  59%|█████▉    | 588/995 [12:37<08:46,  1.29s/it, loss=2.4759, top1=0.2908, top5=0.4249]
Training:  59%|█████▉    | 588/995 [12:38<08:46,  1.29s/it, loss=2.2977, top1=0.2913, top5=0.4256]
Training:  59%|█████▉    | 589/995 [12:38<08:44,  1.29s/it, loss=2.2977, top1=0.2913, top5=0.4256]
Training:  59%|█████▉    | 589/995 [12:39<08:44,  1.29s/it, loss=2.6946, top1=0.2918, top5=0.4262]
Training:  59%|█████▉    | 590/995 [12:39<08:42,  1.29s/it, loss=2.6946, top1=0.2918, top5=0.4262]
Training:  59%|█████▉    | 590/995 [12:40<08:42,  1.29s/it, loss=2.2834, top1=0.2923, top5=0.4270]
Training:  59%|█████▉    | 591/995 [12:40<08:40,  1.29s/it, loss=2.2834, top1=0.2923, top5=0.4270]
Training:  59%|█████▉    | 591/995 [12:42<08:40,  1.29s/it, loss=2.2474, top1=0.2928, top5=0.4277]
Training:  59%|█████▉    | 592/995 [12:42<08:39,  1.29s/it, loss=2.2474, top1=0.2928, top5=0.4277]
Training:  59%|█████▉    | 592/995 [12:43<08:39,  1.29s/it, loss=2.3132, top1=0.2933, top5=0.4284]
Training:  60%|█████▉    | 593/995 [12:43<08:38,  1.29s/it, loss=2.3132, top1=0.2933, top5=0.4284]
Training:  60%|█████▉    | 593/995 [12:44<08:38,  1.29s/it, loss=2.2366, top1=0.2938, top5=0.4292]
Training:  60%|█████▉    | 594/995 [12:44<08:37,  1.29s/it, loss=2.2366, top1=0.2938, top5=0.4292]
Training:  60%|█████▉    | 594/995 [12:46<08:37,  1.29s/it, loss=2.3941, top1=0.2943, top5=0.4299]
Training:  60%|█████▉    | 595/995 [12:46<08:35,  1.29s/it, loss=2.3941, top1=0.2943, top5=0.4299]
Training:  60%|█████▉    | 595/995 [12:47<08:35,  1.29s/it, loss=2.3326, top1=0.2947, top5=0.4306]
Training:  60%|█████▉    | 596/995 [12:47<08:33,  1.29s/it, loss=2.3326, top1=0.2947, top5=0.4306]
Training:  60%|█████▉    | 596/995 [12:48<08:33,  1.29s/it, loss=2.4173, top1=0.2952, top5=0.4313]
Training:  60%|██████    | 597/995 [12:48<08:31,  1.29s/it, loss=2.4173, top1=0.2952, top5=0.4313]
Training:  60%|██████    | 597/995 [12:49<08:31,  1.29s/it, loss=2.4408, top1=0.2957, top5=0.4321]
Training:  60%|██████    | 598/995 [12:49<08:30,  1.29s/it, loss=2.4408, top1=0.2957, top5=0.4321]
Training:  60%|██████    | 598/995 [12:51<08:30,  1.29s/it, loss=2.2709, top1=0.2961, top5=0.4328]
Training:  60%|██████    | 599/995 [12:51<08:29,  1.29s/it, loss=2.2709, top1=0.2961, top5=0.4328]
Training:  60%|██████    | 599/995 [12:52<08:29,  1.29s/it, loss=2.3191, top1=0.2967, top5=0.4335]
Training:  60%|██████    | 600/995 [12:52<08:27,  1.29s/it, loss=2.3191, top1=0.2967, top5=0.4335]
Training:  60%|██████    | 600/995 [12:53<08:27,  1.29s/it, loss=2.7177, top1=0.2971, top5=0.4342]
Training:  60%|██████    | 601/995 [12:53<08:26,  1.29s/it, loss=2.7177, top1=0.2971, top5=0.4342]
Training:  60%|██████    | 601/995 [12:55<08:26,  1.29s/it, loss=2.5278, top1=0.2976, top5=0.4349]
Training:  61%|██████    | 602/995 [12:55<08:25,  1.29s/it, loss=2.5278, top1=0.2976, top5=0.4349]
Training:  61%|██████    | 602/995 [12:56<08:25,  1.29s/it, loss=2.2412, top1=0.2981, top5=0.4356]
Training:  61%|██████    | 603/995 [12:56<08:24,  1.29s/it, loss=2.2412, top1=0.2981, top5=0.4356]
Training:  61%|██████    | 603/995 [12:57<08:24,  1.29s/it, loss=2.3016, top1=0.2986, top5=0.4363]
Training:  61%|██████    | 604/995 [12:57<08:23,  1.29s/it, loss=2.3016, top1=0.2986, top5=0.4363]
Training:  61%|██████    | 604/995 [12:58<08:23,  1.29s/it, loss=2.1755, top1=0.2991, top5=0.4371]
Training:  61%|██████    | 605/995 [12:58<08:21,  1.29s/it, loss=2.1755, top1=0.2991, top5=0.4371]
Training:  61%|██████    | 605/995 [13:00<08:21,  1.29s/it, loss=2.2670, top1=0.2996, top5=0.4378]
Training:  61%|██████    | 606/995 [13:00<08:20,  1.29s/it, loss=2.2670, top1=0.2996, top5=0.4378]
Training:  61%|██████    | 606/995 [13:01<08:20,  1.29s/it, loss=2.2520, top1=0.3001, top5=0.4385]
Training:  61%|██████    | 607/995 [13:01<08:19,  1.29s/it, loss=2.2520, top1=0.3001, top5=0.4385]
Training:  61%|██████    | 607/995 [13:02<08:19,  1.29s/it, loss=2.4280, top1=0.3006, top5=0.4393]
Training:  61%|██████    | 608/995 [13:02<08:18,  1.29s/it, loss=2.4280, top1=0.3006, top5=0.4393]
Training:  61%|██████    | 608/995 [13:04<08:18,  1.29s/it, loss=2.3612, top1=0.3011, top5=0.4399]
Training:  61%|██████    | 609/995 [13:04<08:17,  1.29s/it, loss=2.3612, top1=0.3011, top5=0.4399]
Training:  61%|██████    | 609/995 [13:05<08:17,  1.29s/it, loss=2.2463, top1=0.3017, top5=0.4407]
Training:  61%|██████▏   | 610/995 [13:05<08:15,  1.29s/it, loss=2.2463, top1=0.3017, top5=0.4407]
Training:  61%|██████▏   | 610/995 [13:06<08:15,  1.29s/it, loss=2.3828, top1=0.3021, top5=0.4414]
Training:  61%|██████▏   | 611/995 [13:06<08:14,  1.29s/it, loss=2.3828, top1=0.3021, top5=0.4414]
Training:  61%|██████▏   | 611/995 [13:07<08:14,  1.29s/it, loss=2.6243, top1=0.3026, top5=0.4421]
Training:  62%|██████▏   | 612/995 [13:07<08:12,  1.29s/it, loss=2.6243, top1=0.3026, top5=0.4421]
Training:  62%|██████▏   | 612/995 [13:09<08:12,  1.29s/it, loss=2.5177, top1=0.3030, top5=0.4428]
Training:  62%|██████▏   | 613/995 [13:09<08:11,  1.29s/it, loss=2.5177, top1=0.3030, top5=0.4428]
Training:  62%|██████▏   | 613/995 [13:10<08:11,  1.29s/it, loss=2.4639, top1=0.3035, top5=0.4435]
Training:  62%|██████▏   | 614/995 [13:10<08:09,  1.29s/it, loss=2.4639, top1=0.3035, top5=0.4435]
Training:  62%|██████▏   | 614/995 [13:11<08:09,  1.29s/it, loss=2.2335, top1=0.3040, top5=0.4442]
Training:  62%|██████▏   | 615/995 [13:11<08:09,  1.29s/it, loss=2.2335, top1=0.3040, top5=0.4442]
Training:  62%|██████▏   | 615/995 [13:13<08:09,  1.29s/it, loss=2.2497, top1=0.3046, top5=0.4450]
Training:  62%|██████▏   | 616/995 [13:13<08:07,  1.29s/it, loss=2.2497, top1=0.3046, top5=0.4450]
Training:  62%|██████▏   | 616/995 [13:14<08:07,  1.29s/it, loss=2.1713, top1=0.3051, top5=0.4457]
Training:  62%|██████▏   | 617/995 [13:14<08:06,  1.29s/it, loss=2.1713, top1=0.3051, top5=0.4457]
Training:  62%|██████▏   | 617/995 [13:15<08:06,  1.29s/it, loss=2.3094, top1=0.3056, top5=0.4464]
Training:  62%|██████▏   | 618/995 [13:15<08:06,  1.29s/it, loss=2.3094, top1=0.3056, top5=0.4464]
Training:  62%|██████▏   | 618/995 [13:16<08:06,  1.29s/it, loss=2.4259, top1=0.3061, top5=0.4471]
Training:  62%|██████▏   | 619/995 [13:16<08:04,  1.29s/it, loss=2.4259, top1=0.3061, top5=0.4471]
Training:  62%|██████▏   | 619/995 [13:18<08:04,  1.29s/it, loss=2.3733, top1=0.3065, top5=0.4479]
Training:  62%|██████▏   | 620/995 [13:18<08:02,  1.29s/it, loss=2.3733, top1=0.3065, top5=0.4479]
Training:  62%|██████▏   | 620/995 [13:19<08:02,  1.29s/it, loss=2.4690, top1=0.3070, top5=0.4486]
Training:  62%|██████▏   | 621/995 [13:19<08:01,  1.29s/it, loss=2.4690, top1=0.3070, top5=0.4486]
Training:  62%|██████▏   | 621/995 [13:20<08:01,  1.29s/it, loss=2.7707, top1=0.3074, top5=0.4492]
Training:  63%|██████▎   | 622/995 [13:20<07:59,  1.29s/it, loss=2.7707, top1=0.3074, top5=0.4492]
Training:  63%|██████▎   | 622/995 [13:22<07:59,  1.29s/it, loss=2.3928, top1=0.3079, top5=0.4499]
Training:  63%|██████▎   | 623/995 [13:22<07:58,  1.29s/it, loss=2.3928, top1=0.3079, top5=0.4499]
Training:  63%|██████▎   | 623/995 [13:23<07:58,  1.29s/it, loss=2.4116, top1=0.3083, top5=0.4507]
Training:  63%|██████▎   | 624/995 [13:23<07:57,  1.29s/it, loss=2.4116, top1=0.3083, top5=0.4507]
Training:  63%|██████▎   | 624/995 [13:24<07:57,  1.29s/it, loss=2.4020, top1=0.3088, top5=0.4514]
Training:  63%|██████▎   | 625/995 [13:24<07:56,  1.29s/it, loss=2.4020, top1=0.3088, top5=0.4514]
Training:  63%|██████▎   | 625/995 [13:25<07:56,  1.29s/it, loss=2.5353, top1=0.3092, top5=0.4521]
Training:  63%|██████▎   | 626/995 [13:25<07:54,  1.29s/it, loss=2.5353, top1=0.3092, top5=0.4521]
Training:  63%|██████▎   | 626/995 [13:27<07:54,  1.29s/it, loss=2.0924, top1=0.3098, top5=0.4528]
Training:  63%|██████▎   | 627/995 [13:27<07:53,  1.29s/it, loss=2.0924, top1=0.3098, top5=0.4528]
Training:  63%|██████▎   | 627/995 [13:28<07:53,  1.29s/it, loss=2.4425, top1=0.3103, top5=0.4535]
Training:  63%|██████▎   | 628/995 [13:28<07:52,  1.29s/it, loss=2.4425, top1=0.3103, top5=0.4535]
Training:  63%|██████▎   | 628/995 [13:29<07:52,  1.29s/it, loss=2.2699, top1=0.3108, top5=0.4542]
Training:  63%|██████▎   | 629/995 [13:29<07:51,  1.29s/it, loss=2.2699, top1=0.3108, top5=0.4542]
Training:  63%|██████▎   | 629/995 [13:31<07:51,  1.29s/it, loss=2.2480, top1=0.3113, top5=0.4550]
Training:  63%|██████▎   | 630/995 [13:31<07:50,  1.29s/it, loss=2.2480, top1=0.3113, top5=0.4550]
Training:  63%|██████▎   | 630/995 [13:32<07:50,  1.29s/it, loss=2.1377, top1=0.3118, top5=0.4557]
Training:  63%|██████▎   | 631/995 [13:32<07:48,  1.29s/it, loss=2.1377, top1=0.3118, top5=0.4557]
Training:  63%|██████▎   | 631/995 [13:33<07:48,  1.29s/it, loss=2.1272, top1=0.3124, top5=0.4565]
Training:  64%|██████▎   | 632/995 [13:33<07:47,  1.29s/it, loss=2.1272, top1=0.3124, top5=0.4565]
Training:  64%|██████▎   | 632/995 [13:34<07:47,  1.29s/it, loss=2.5967, top1=0.3128, top5=0.4572]
Training:  64%|██████▎   | 633/995 [13:34<07:46,  1.29s/it, loss=2.5967, top1=0.3128, top5=0.4572]
Training:  64%|██████▎   | 633/995 [13:36<07:46,  1.29s/it, loss=2.4414, top1=0.3133, top5=0.4579]
Training:  64%|██████▎   | 634/995 [13:36<07:45,  1.29s/it, loss=2.4414, top1=0.3133, top5=0.4579]
Training:  64%|██████▎   | 634/995 [13:37<07:45,  1.29s/it, loss=2.3881, top1=0.3138, top5=0.4586]
Training:  64%|██████▍   | 635/995 [13:37<07:43,  1.29s/it, loss=2.3881, top1=0.3138, top5=0.4586]
Training:  64%|██████▍   | 635/995 [13:38<07:43,  1.29s/it, loss=2.4280, top1=0.3143, top5=0.4594]
Training:  64%|██████▍   | 636/995 [13:38<07:41,  1.29s/it, loss=2.4280, top1=0.3143, top5=0.4594]
Training:  64%|██████▍   | 636/995 [13:40<07:41,  1.29s/it, loss=2.2311, top1=0.3148, top5=0.4601]
Training:  64%|██████▍   | 637/995 [13:40<07:39,  1.28s/it, loss=2.2311, top1=0.3148, top5=0.4601]
Training:  64%|██████▍   | 637/995 [13:41<07:39,  1.28s/it, loss=2.3387, top1=0.3153, top5=0.4608]
Training:  64%|██████▍   | 638/995 [13:41<07:38,  1.28s/it, loss=2.3387, top1=0.3153, top5=0.4608]
Training:  64%|██████▍   | 638/995 [13:42<07:38,  1.28s/it, loss=2.6218, top1=0.3158, top5=0.4615]
Training:  64%|██████▍   | 639/995 [13:42<07:37,  1.29s/it, loss=2.6218, top1=0.3158, top5=0.4615]
Training:  64%|██████▍   | 639/995 [13:43<07:37,  1.29s/it, loss=2.2459, top1=0.3163, top5=0.4622]
Training:  64%|██████▍   | 640/995 [13:43<07:36,  1.29s/it, loss=2.2459, top1=0.3163, top5=0.4622]
Training:  64%|██████▍   | 640/995 [13:45<07:36,  1.29s/it, loss=2.4510, top1=0.3168, top5=0.4629]
Training:  64%|██████▍   | 641/995 [13:45<07:35,  1.29s/it, loss=2.4510, top1=0.3168, top5=0.4629]
Training:  64%|██████▍   | 641/995 [13:46<07:35,  1.29s/it, loss=2.4571, top1=0.3173, top5=0.4636]
Training:  65%|██████▍   | 642/995 [13:46<07:34,  1.29s/it, loss=2.4571, top1=0.3173, top5=0.4636]
Training:  65%|██████▍   | 642/995 [13:47<07:34,  1.29s/it, loss=2.3794, top1=0.3178, top5=0.4643]
Training:  65%|██████▍   | 643/995 [13:47<07:36,  1.30s/it, loss=2.3794, top1=0.3178, top5=0.4643]
Training:  65%|██████▍   | 643/995 [13:49<07:36,  1.30s/it, loss=2.4428, top1=0.3183, top5=0.4650]
Training:  65%|██████▍   | 644/995 [13:49<07:35,  1.30s/it, loss=2.4428, top1=0.3183, top5=0.4650]
Training:  65%|██████▍   | 644/995 [13:50<07:35,  1.30s/it, loss=2.3055, top1=0.3187, top5=0.4657]
Training:  65%|██████▍   | 645/995 [13:50<07:32,  1.29s/it, loss=2.3055, top1=0.3187, top5=0.4657]
Training:  65%|██████▍   | 645/995 [13:51<07:32,  1.29s/it, loss=2.5470, top1=0.3192, top5=0.4664]
Training:  65%|██████▍   | 646/995 [13:51<07:30,  1.29s/it, loss=2.5470, top1=0.3192, top5=0.4664]
Training:  65%|██████▍   | 646/995 [13:52<07:30,  1.29s/it, loss=2.2932, top1=0.3197, top5=0.4672]
Training:  65%|██████▌   | 647/995 [13:52<07:28,  1.29s/it, loss=2.2932, top1=0.3197, top5=0.4672]
Training:  65%|██████▌   | 647/995 [13:54<07:28,  1.29s/it, loss=2.3478, top1=0.3202, top5=0.4679]
Training:  65%|██████▌   | 648/995 [13:54<07:26,  1.29s/it, loss=2.3478, top1=0.3202, top5=0.4679]
Training:  65%|██████▌   | 648/995 [13:55<07:26,  1.29s/it, loss=2.2946, top1=0.3207, top5=0.4686]
Training:  65%|██████▌   | 649/995 [13:55<07:25,  1.29s/it, loss=2.2946, top1=0.3207, top5=0.4686]
Training:  65%|██████▌   | 649/995 [13:56<07:25,  1.29s/it, loss=2.5056, top1=0.3212, top5=0.4693]
Training:  65%|██████▌   | 650/995 [13:56<07:23,  1.29s/it, loss=2.5056, top1=0.3212, top5=0.4693]
Training:  65%|██████▌   | 650/995 [13:58<07:23,  1.29s/it, loss=2.5470, top1=0.3216, top5=0.4700]
Training:  65%|██████▌   | 651/995 [13:58<07:22,  1.29s/it, loss=2.5470, top1=0.3216, top5=0.4700]
Training:  65%|██████▌   | 651/995 [13:59<07:22,  1.29s/it, loss=2.4255, top1=0.3221, top5=0.4707]
Training:  66%|██████▌   | 652/995 [13:59<07:21,  1.29s/it, loss=2.4255, top1=0.3221, top5=0.4707]
Training:  66%|██████▌   | 652/995 [14:00<07:21,  1.29s/it, loss=2.3568, top1=0.3226, top5=0.4714]
Training:  66%|██████▌   | 653/995 [14:00<07:20,  1.29s/it, loss=2.3568, top1=0.3226, top5=0.4714]
Training:  66%|██████▌   | 653/995 [14:01<07:20,  1.29s/it, loss=2.3810, top1=0.3231, top5=0.4722]
Training:  66%|██████▌   | 654/995 [14:01<07:18,  1.29s/it, loss=2.3810, top1=0.3231, top5=0.4722]
Training:  66%|██████▌   | 654/995 [14:03<07:18,  1.29s/it, loss=2.4932, top1=0.3236, top5=0.4729]
Training:  66%|██████▌   | 655/995 [14:03<07:17,  1.29s/it, loss=2.4932, top1=0.3236, top5=0.4729]
Training:  66%|██████▌   | 655/995 [14:04<07:17,  1.29s/it, loss=2.4063, top1=0.3241, top5=0.4736]
Training:  66%|██████▌   | 656/995 [14:04<07:15,  1.29s/it, loss=2.4063, top1=0.3241, top5=0.4736]
Training:  66%|██████▌   | 656/995 [14:05<07:15,  1.29s/it, loss=2.4310, top1=0.3246, top5=0.4743]
Training:  66%|██████▌   | 657/995 [14:05<07:14,  1.29s/it, loss=2.4310, top1=0.3246, top5=0.4743]
Training:  66%|██████▌   | 657/995 [14:07<07:14,  1.29s/it, loss=2.4223, top1=0.3251, top5=0.4750]
Training:  66%|██████▌   | 658/995 [14:07<07:13,  1.29s/it, loss=2.4223, top1=0.3251, top5=0.4750]
Training:  66%|██████▌   | 658/995 [14:08<07:13,  1.29s/it, loss=2.2079, top1=0.3256, top5=0.4758]
Training:  66%|██████▌   | 659/995 [14:08<07:12,  1.29s/it, loss=2.2079, top1=0.3256, top5=0.4758]
Training:  66%|██████▌   | 659/995 [14:09<07:12,  1.29s/it, loss=2.2646, top1=0.3260, top5=0.4765]
Training:  66%|██████▋   | 660/995 [14:09<07:11,  1.29s/it, loss=2.2646, top1=0.3260, top5=0.4765]
Training:  66%|██████▋   | 660/995 [14:10<07:11,  1.29s/it, loss=2.2259, top1=0.3266, top5=0.4773]
Training:  66%|██████▋   | 661/995 [14:10<07:09,  1.29s/it, loss=2.2259, top1=0.3266, top5=0.4773]
Training:  66%|██████▋   | 661/995 [14:12<07:09,  1.29s/it, loss=2.2117, top1=0.3271, top5=0.4780]
Training:  67%|██████▋   | 662/995 [14:12<07:08,  1.29s/it, loss=2.2117, top1=0.3271, top5=0.4780]
Training:  67%|██████▋   | 662/995 [14:13<07:08,  1.29s/it, loss=2.3533, top1=0.3275, top5=0.4787]
Training:  67%|██████▋   | 663/995 [14:13<07:06,  1.29s/it, loss=2.3533, top1=0.3275, top5=0.4787]
Training:  67%|██████▋   | 663/995 [14:14<07:06,  1.29s/it, loss=2.5871, top1=0.3280, top5=0.4794]
Training:  67%|██████▋   | 664/995 [14:14<07:05,  1.29s/it, loss=2.5871, top1=0.3280, top5=0.4794]
Training:  67%|██████▋   | 664/995 [14:16<07:05,  1.29s/it, loss=2.2061, top1=0.3285, top5=0.4802]
Training:  67%|██████▋   | 665/995 [14:16<07:04,  1.29s/it, loss=2.2061, top1=0.3285, top5=0.4802]
Training:  67%|██████▋   | 665/995 [14:17<07:04,  1.29s/it, loss=2.4310, top1=0.3290, top5=0.4809]
Training:  67%|██████▋   | 666/995 [14:17<07:03,  1.29s/it, loss=2.4310, top1=0.3290, top5=0.4809]
Training:  67%|██████▋   | 666/995 [14:18<07:03,  1.29s/it, loss=2.1891, top1=0.3295, top5=0.4817]
Training:  67%|██████▋   | 667/995 [14:18<07:02,  1.29s/it, loss=2.1891, top1=0.3295, top5=0.4817]
Training:  67%|██████▋   | 667/995 [14:19<07:02,  1.29s/it, loss=2.3335, top1=0.3300, top5=0.4823]
Training:  67%|██████▋   | 668/995 [14:19<07:00,  1.29s/it, loss=2.3335, top1=0.3300, top5=0.4823]
Training:  67%|██████▋   | 668/995 [14:21<07:00,  1.29s/it, loss=2.4235, top1=0.3305, top5=0.4830]
Training:  67%|██████▋   | 669/995 [14:21<06:59,  1.29s/it, loss=2.4235, top1=0.3305, top5=0.4830]
Training:  67%|██████▋   | 669/995 [14:22<06:59,  1.29s/it, loss=2.2430, top1=0.3310, top5=0.4838]
Training:  67%|██████▋   | 670/995 [14:22<06:57,  1.29s/it, loss=2.2430, top1=0.3310, top5=0.4838]
Training:  67%|██████▋   | 670/995 [14:23<06:57,  1.29s/it, loss=2.5049, top1=0.3314, top5=0.4845]
Training:  67%|██████▋   | 671/995 [14:23<06:57,  1.29s/it, loss=2.5049, top1=0.3314, top5=0.4845]
Training:  67%|██████▋   | 671/995 [14:25<06:57,  1.29s/it, loss=2.3883, top1=0.3319, top5=0.4852]
Training:  68%|██████▊   | 672/995 [14:25<06:55,  1.29s/it, loss=2.3883, top1=0.3319, top5=0.4852]
Training:  68%|██████▊   | 672/995 [14:26<06:55,  1.29s/it, loss=2.3146, top1=0.3324, top5=0.4859]
Training:  68%|██████▊   | 673/995 [14:26<06:54,  1.29s/it, loss=2.3146, top1=0.3324, top5=0.4859]
Training:  68%|██████▊   | 673/995 [14:27<06:54,  1.29s/it, loss=2.2787, top1=0.3329, top5=0.4867]
Training:  68%|██████▊   | 674/995 [14:27<06:53,  1.29s/it, loss=2.2787, top1=0.3329, top5=0.4867]
Training:  68%|██████▊   | 674/995 [14:29<06:53,  1.29s/it, loss=2.3315, top1=0.3334, top5=0.4874]
Training:  68%|██████▊   | 675/995 [14:29<06:52,  1.29s/it, loss=2.3315, top1=0.3334, top5=0.4874]
Training:  68%|██████▊   | 675/995 [14:30<06:52,  1.29s/it, loss=2.5988, top1=0.3339, top5=0.4881]
Training:  68%|██████▊   | 676/995 [14:30<06:50,  1.29s/it, loss=2.5988, top1=0.3339, top5=0.4881]
Training:  68%|██████▊   | 676/995 [14:31<06:50,  1.29s/it, loss=2.2531, top1=0.3344, top5=0.4888]
Training:  68%|██████▊   | 677/995 [14:31<06:48,  1.29s/it, loss=2.2531, top1=0.3344, top5=0.4888]
Training:  68%|██████▊   | 677/995 [14:32<06:48,  1.29s/it, loss=2.2118, top1=0.3349, top5=0.4896]
Training:  68%|██████▊   | 678/995 [14:32<06:47,  1.28s/it, loss=2.2118, top1=0.3349, top5=0.4896]
Training:  68%|██████▊   | 678/995 [14:34<06:47,  1.28s/it, loss=2.3673, top1=0.3354, top5=0.4903]
Training:  68%|██████▊   | 679/995 [14:34<06:46,  1.29s/it, loss=2.3673, top1=0.3354, top5=0.4903]
Training:  68%|██████▊   | 679/995 [14:35<06:46,  1.29s/it, loss=2.2706, top1=0.3360, top5=0.4910]
Training:  68%|██████▊   | 680/995 [14:35<06:44,  1.28s/it, loss=2.2706, top1=0.3360, top5=0.4910]
Training:  68%|██████▊   | 680/995 [14:36<06:44,  1.28s/it, loss=2.5313, top1=0.3365, top5=0.4917]
Training:  68%|██████▊   | 681/995 [14:36<06:43,  1.28s/it, loss=2.5313, top1=0.3365, top5=0.4917]
Training:  68%|██████▊   | 681/995 [14:37<06:43,  1.28s/it, loss=2.4002, top1=0.3369, top5=0.4924]
Training:  69%|██████▊   | 682/995 [14:37<06:42,  1.29s/it, loss=2.4002, top1=0.3369, top5=0.4924]
